catalogue_id,full_name,current_full_name,html_url,current_url,description,description_de,primary_category,category_label_en,category_label_de,scope_status,record_status,redirects_to,github_repository_id,github_status,homepage_url,is_archived,is_disabled,is_fork,default_branch,primary_language,license_spdx,topics,stargazers_count,forks_count,open_issues_count,created_at,pushed_at,updated_at,snapshot_date,github_metadata_captured_at
GHIAO-0109,AbubakarSarwar/Instrument-Classification-of-IRMAS-Dataset,AbubakarSarwar/Instrument-Classification-of-IRMAS-Dataset,https://github.com/AbubakarSarwar/Instrument-Classification-of-IRMAS-Dataset,https://github.com/AbubakarSarwar/Instrument-Classification-of-IRMAS-Dataset,"- The purpose of this research is to compare and contrast the different algorithm’s results over the IRMAS dataset. The dataset contains 4 different instruments Electric Guitar, Acoustic Guitar, Violin and Trumpet. The features extraction process is performed using the Librosa library and numerous features were extracted such as tempo, beat frames, mfcc etc. Feature selection was done by dimension reduction techniques such as Principal Component Analysis and L1 based feature selection. The method used to classify the instruments were a series of five classification algorithms(KNN, Naive Bayes, Random Forest, Decision Tree, Bagging) using three different approaches which consists of K-folds, Hold out and Leave one out. The results were then compared and contrasted with respect to accuracy.","Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,90856581,available,,False,False,False,master,Python,,[],3,2,0,2017-05-10T11:25:41Z,2017-05-10T11:51:29Z,2023-12-12T15:02:11Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0110,HaoranWeiUTD/ChMusic,HaoranWeiUTD/ChMusic,https://github.com/HaoranWeiUTD/ChMusic,https://github.com/HaoranWeiUTD/ChMusic,Baseline solution for Chinese traditional instrument recognition on ChMusic dataset,"Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,391263844,available,,False,False,False,main,Python,MIT,[],19,4,0,2021-07-31T05:27:53Z,2023-03-01T06:26:20Z,2025-12-19T02:53:25Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0111,anirudhs123/Music-Instrument-Classification,anirudhs123/Music-Instrument-Classification,https://github.com/anirudhs123/Music-Instrument-Classification,https://github.com/anirudhs123/Music-Instrument-Classification,"In this project we use a Lightweight-CNN based model to classify instruments from the Freesound audio data set. We make use of Mel-Spectrogram features from the input audio data as the input to the CNN model. To add robustness to the model, we use a novel data augmentation technique based on the Cut-Mix algorithm. ","Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,371707562,available,https://anirudhs123.github.io/ Music-Instrument-Classification/,False,False,False,main,Jupyter Notebook,,"[""class-activation-maps"",""cnn"",""cutmix-augmentation"",""hyperparameter-tuning"",""mel-spectrogram"",""pruning""]",11,3,0,2021-05-28T13:20:39Z,2021-09-21T05:01:34Z,2026-04-01T06:44:32Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0112,OdysseasKr/irmas-cnn,OdysseasKr/irmas-cnn,https://github.com/OdysseasKr/irmas-cnn,https://github.com/OdysseasKr/irmas-cnn,Experiments on musical instrument recognition with the IRMAS dataset and Convolutional Neural Networks,"Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,137237219,available,,False,False,False,master,Jupyter Notebook,,"[""convolutional-neural-networks"",""irmas"",""music-information-retrieval"",""tensorflow""]",10,3,1,2018-06-13T15:48:07Z,2019-04-23T02:28:56Z,2025-11-27T06:28:03Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0113,Jay-Codeman/Musical-Instrument-Recognition-by-XGBoost,Jay-Codeman/Musical-Instrument-Recognition-by-XGBoost,https://github.com/Jay-Codeman/Musical-Instrument-Recognition-by-XGBoost,https://github.com/Jay-Codeman/Musical-Instrument-Recognition-by-XGBoost,,"Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,487432754,available,,False,False,False,master,Jupyter Notebook,,[],0,1,0,2022-05-01T03:06:18Z,2022-05-21T12:06:19Z,2023-04-03T01:33:14Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0114,claudia-hm/IRMAS_Deep_Learning,claudia-hm/IRMAS_Deep_Learning,https://github.com/claudia-hm/IRMAS_Deep_Learning,https://github.com/claudia-hm/IRMAS_Deep_Learning,Final project of the subject Deep Learning 2020 in UPF. ,"Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,270278454,available,,False,False,False,master,Jupyter Notebook,,[],3,0,0,2020-06-07T11:02:26Z,2020-06-17T10:30:34Z,2025-06-08T09:39:22Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0115,Okwy-UE/Audio-Classification-for-Musical-Instruments,Okwy-UE/Audio-Classification-for-Musical-Instruments,https://github.com/Okwy-UE/Audio-Classification-for-Musical-Instruments,https://github.com/Okwy-UE/Audio-Classification-for-Musical-Instruments,"Inspired by a Kaggle competition, this project aims to classify sound by its source musical instrument","Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,535127265,available,,False,False,False,main,Jupyter Notebook,,[],0,0,0,2022-09-10T21:50:31Z,2022-09-10T22:00:21Z,2022-09-11T15:10:53Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0116,RiddhiRex/DetectingMusicInstruments,RiddhiRex/DetectingMusicInstruments,https://github.com/RiddhiRex/DetectingMusicInstruments,https://github.com/RiddhiRex/DetectingMusicInstruments,Detecting what music instrument is played in the music piece,"Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,107924407,available,,False,False,False,master,Jupyter Notebook,,[],3,1,0,2017-10-23T02:50:38Z,2018-07-25T20:16:19Z,2026-05-10T17:36:17Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0117,ciglenecki/ml-competition-audio-instruments,ciglenecki/ml-competition-audio-instruments,https://github.com/ciglenecki/ml-competition-audio-instruments,https://github.com/ciglenecki/ml-competition-audio-instruments,🎸 Audio Instruments Classification – 2nd place,"Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,599086139,available,,False,False,False,dev,Jupyter Notebook,,[],6,2,4,2023-02-08T12:29:53Z,2026-02-11T23:09:22Z,2026-05-10T17:36:19Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0118,shubham-iitg-ece/Musical-Instrument-Detection,shubham-iitg-ece/Musical-Instrument-Detection,https://github.com/shubham-iitg-ece/Musical-Instrument-Detection,https://github.com/shubham-iitg-ece/Musical-Instrument-Detection,EE320 Digital Signal Processing Project,"Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,149987975,available,https://k-priyadarshi.github.io/DSP-Project/,False,False,False,master,MATLAB,,[],1,1,0,2018-09-23T13:41:00Z,2022-10-25T19:26:37Z,2022-10-25T19:26:42Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0119,nii-yamagishilab/predominant-instrument-recognition,nii-yamagishilab/predominant-instrument-recognition,https://github.com/nii-yamagishilab/predominant-instrument-recognition,https://github.com/nii-yamagishilab/predominant-instrument-recognition,,"Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,575677455,available,,False,False,False,main,Python,MIT,[],2,0,0,2022-12-08T03:40:57Z,2023-09-02T09:55:12Z,2026-02-21T08:37:11Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0120,ejhumphrey/minst-dataset,ejhumphrey/minst-dataset,https://github.com/ejhumphrey/minst-dataset,https://github.com/ejhumphrey/minst-dataset,Music INSTrument dataset,"Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,54579397,available,,False,False,False,master,Jupyter Notebook,ISC,[],66,10,5,2016-03-23T17:22:58Z,2016-09-08T04:34:32Z,2026-07-29T17:03:46Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0121,charisrenee/InstrumentRecognitionWithDiffusion,charisrenee/InstrumentRecognitionWithDiffusion,https://github.com/charisrenee/InstrumentRecognitionWithDiffusion,https://github.com/charisrenee/InstrumentRecognitionWithDiffusion,Experiments accompanying the ICASSP 2026 paper LEVERAGING DIFFUSION U-NET FEATURES FOR PREDOMINANT INSTRUMENT RECOGNITION.,"Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,1144602222,available,,False,False,False,main,Python,,[],0,0,0,2026-01-28T20:53:12Z,2026-05-06T09:37:03Z,2026-05-06T09:37:07Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0122,babaktr/musical-instrument-recognition,babaktr/musical-instrument-recognition,https://github.com/babaktr/musical-instrument-recognition,https://github.com/babaktr/musical-instrument-recognition,"Machine Learning Project, using Artificial Neural Networks in Musical instrument Recognition.","Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,59942758,available,,False,False,False,master,Matlab,,[],50,9,1,2016-05-29T12:48:51Z,2017-05-16T19:25:14Z,2025-10-08T16:07:12Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0123,bissessk/Musical-Instrument-Classification-Using-Deep-Learning,bissessk/Musical-Instrument-Classification-Using-Deep-Learning,https://github.com/bissessk/Musical-Instrument-Classification-Using-Deep-Learning,https://github.com/bissessk/Musical-Instrument-Classification-Using-Deep-Learning,"This project involves classifying musical instruments given a sample of music. The goal was to determine which instrument (e.g. trumpet, violin, piano) is playing. ","Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,310727748,available,,False,False,False,main,Jupyter Notebook,,"[""deep-learning"",""deep-neural-networks"",""music-instrument-classification"",""pytorch""]",5,0,0,2020-11-06T23:30:24Z,2021-01-06T23:20:18Z,2024-11-12T17:43:29Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0124,just-for-dream-0x10/InstrumentTimbre,just-for-dream-0x10/InstrumentTimbre,https://github.com/just-for-dream-0x10/InstrumentTimbre,https://github.com/just-for-dream-0x10/InstrumentTimbre,A simple timbre extraction model.,"Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,966652050,available,,False,False,False,master,Python,,[],0,1,0,2025-04-15T08:48:21Z,2025-10-26T06:21:14Z,2025-10-17T03:52:19Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0125,gagi3/instrecognition-tool,gagi3/instrecognition-tool,https://github.com/gagi3/instrecognition-tool,https://github.com/gagi3/instrecognition-tool,A tool for instrument recognition.,"Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,170159675,available,,False,False,False,master,Jupyter Notebook,,"[""discrete-cosine-transform"",""fourier-transform"",""instrument-recognition"",""irmas"",""k-nearest-neighbors"",""k-nearest-neighbours"",""knn"",""knn-classification"",""machine-learning"",""mel-frequency-cepstral-coefficients"",""mfcc""]",0,0,0,2019-02-11T16:13:24Z,2019-07-04T20:43:11Z,2019-07-04T20:43:13Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0126,orchidas/Instrument-Classification,orchidas/Instrument-Classification,https://github.com/orchidas/Instrument-Classification,https://github.com/orchidas/Instrument-Classification,CS 229 Project,"Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,188546975,available,,False,False,False,master,Python,,[],2,1,0,2019-05-25T09:32:28Z,2024-06-01T13:27:46Z,2026-02-09T05:41:48Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0127,vskadandale/instrument-recognition-polyphonic,vskadandale/instrument-recognition-polyphonic,https://github.com/vskadandale/instrument-recognition-polyphonic,https://github.com/vskadandale/instrument-recognition-polyphonic,"Implementations for master thesis ""Musical Instrument Recognition in Multi-Instrument Audio Contexts"" with MedleyDB.","Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,146516072,available,,False,False,False,master,Python,GPL-3.0,"[""cnn-keras"",""deep-learning"",""music-information-retrieval"",""musical-instrument""]",16,3,0,2018-08-28T22:58:58Z,2019-04-04T18:45:13Z,2026-07-10T06:12:33Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0128,tiffanyyk/APS360-instrument-classification,tiffanyyk/APS360-instrument-classification,https://github.com/tiffanyyk/APS360-instrument-classification,https://github.com/tiffanyyk/APS360-instrument-classification,Course project for APS360 (Artificial Intelligence Fundamentals) at U of T,"Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,270035883,available,,False,False,False,master,Jupyter Notebook,,"[""audio-data"",""instrument-audios"",""multi-instrument-samples"",""multi-label-classification"",""transfer-learning""]",0,2,0,2020-06-06T16:21:12Z,2021-01-03T02:26:37Z,2025-10-12T00:20:10Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0129,Mirlan-code/Musical-Instrument-Recognition,Mirlan-code/Musical-Instrument-Recognition,https://github.com/Mirlan-code/Musical-Instrument-Recognition,https://github.com/Mirlan-code/Musical-Instrument-Recognition,Musical Instrument Recognition DS Project,"Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,242478886,available,,False,False,False,master,Python,,[],0,0,0,2020-02-23T08:02:10Z,2020-09-28T19:59:02Z,2020-09-28T19:59:34Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0130,marl/medleydb,marl/medleydb,https://github.com/marl/medleydb,https://github.com/marl/medleydb,,"Instrumentenerkennung, Timbreklassifikation oder instrumentbezogener Datensatz.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",adjacent,active,,23791764,available,http://medleydb.weebly.com/,False,False,False,master,Python,MIT,[],217,47,22,2014-09-08T13:30:57Z,2024-05-29T07:50:50Z,2026-08-18T18:53:52Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0131,LCAV/pyroomacoustics,LCAV/pyroomacoustics,https://github.com/LCAV/pyroomacoustics,https://github.com/LCAV/pyroomacoustics,Pyroomacoustics is a package for audio signal processing for indoor applications. It was developed as a fast prototyping platform for beamforming algorithms in indoor scenarios.,"Python-Paket für Raumakustiksimulation, RIRs und Mikrofonarrays.",room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,48544147,available,https://pyroomacoustics.readthedocs.io,False,False,False,master,Python,MIT,"[""acoustics"",""adaptive-filtering"",""audio"",""beamforming"",""doa"",""image-source-model"",""room-impulse-response"",""stft""]",1929,496,22,2015-12-24T13:41:25Z,2026-07-17T01:55:51Z,2026-08-23T06:37:44Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0132,audiolabs/DEISM,audiolabs/DEISM,https://github.com/audiolabs/DEISM,https://github.com/audiolabs/DEISM,Diffraction Enhanced Image Source Method (Python),"Raumakustik, virtuelle Akustik, RIR-Simulation oder akustisches Raytracing.",room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,666336301,available,https://deism.readthedocs.io,False,False,False,main,C++,NOASSERTION,"[""audio-devices"",""comsol-multiphysics"",""directivity"",""finite-element-methods"",""image-source-model"",""room-acoustics-simulation"",""room-impulse-responses"",""room-transfer-functions"",""smart-speakers"",""transducers""]",35,4,1,2023-07-14T09:04:06Z,2026-08-08T12:08:29Z,2026-08-14T01:41:35Z,2026-08-22,2026-08-25T15:30:14Z
